City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
379,Playas,EC,2022-02-03 09:00:40,-2.6333,-80.3833,76.19,74,96,7.34
380,Luis Correia,BR,2022-02-03 09:00:41,-2.8792,-41.6669,76.23,88,83,8.75
381,Gucheng,CN,2022-02-03 09:00:42,35.9115,111.3192,38.37,31,100,2.93
382,Valencia,ES,2022-02-03 09:00:43,39.3333,-0.8333,58.41,37,90,7.47
383,Alyangula,AU,2022-02-03 09:00:43,-13.8483,136.4192,86.67,73,96,8.97
384,Xunchang,CN,2022-02-03 09:00:44,28.4543,104.715,50.25,54,34,5.68
385,Sakakah,SA,2022-02-03 09:00:45,29.9697,40.2064,68.36,31,93,17.45
386,Road Town,VG,2022-02-03 08:59:54,18.4167,-64.6167,75.99,73,2,13.89
387,Hamilton,US,2022-02-03 09:00:15,39.1834,-84.5333,35.11,95,100,3.0
388,Imeni Tsyurupy,RU,2022-02-03 09:00:46,55.4957,38.6506,16.18,90,70,4.09
389,Ruidoso,US,2022-02-03 09:00:47,33.3317,-105.673,20.57,81,100,5.75
390,Bahia Blanca,AR,2022-02-03 09:00:48,-38.7196,-62.2724,70.48,71,27,7.7
391,Balclutha,NZ,2022-02-03 09:00:49,-46.2339,169.75,57.6,75,100,0.83
392,Nanortalik,GL,2022-02-03 09:00:50,60.1432,-45.2371,26.92,86,100,5.39
393,High Prairie,CA,2022-02-03 09:00:51,55.4334,-116.4858,2.82,96,100,4.23
394,Khalkhal,IR,2022-02-03 09:00:52,37.6189,48.5258,34.03,68,43,6.73
395,Sibolga,ID,2022-02-03 09:00:52,1.7427,98.7792,80.85,82,87,1.92
396,Golkoy,TR,2022-02-03 09:00:53,40.6875,37.6178,37.56,94,93,10.58
397,Kahului,US,2022-02-03 09:00:54,20.8947,-156.47,73.85,82,14,5.01
398,Palora,EC,2022-02-03 09:00:55,-1.7,-77.9333,63.25,92,55,4.16
399,Cravo Norte,CO,2022-02-03 09:00:56,6.3017,-70.2041,77.29,57,24,4.97
400,Makat,KZ,2022-02-03 09:00:57,47.6469,53.3463,37.15,83,100,17.65
401,Pekalongan,ID,2022-02-03 09:00:57,-6.8886,109.6753,84.02,72,72,8.46
402,Totma,RU,2022-02-03 09:00:58,59.9747,42.7642,18.41,93,100,6.4
403,Saint Anthony,US,2022-02-03 09:00:59,45.0205,-93.218,-2.6,67,0,4.0
404,Umea,SE,2022-02-03 09:01:00,63.8284,20.2597,8.91,92,75,3.44
405,Santa Rita,BR,2022-02-03 08:58:23,-7.1139,-34.9781,77.67,94,20,4.61
406,Iqaluit,CA,2022-02-03 09:01:01,63.7506,-68.5145,4.73,71,100,8.99
407,Miri,MY,2022-02-03 09:01:02,4.4148,114.0089,82.92,75,83,8.86
408,Delmas,HT,2022-02-03 09:01:03,18.5447,-72.3028,70.5,78,20,5.19
409,Narrabri,AU,2022-02-03 09:01:04,-30.3167,149.7833,75.52,68,0,1.99
410,Hoquiam,US,2022-02-03 09:01:04,46.9809,-123.8893,46.38,96,100,10.36
411,Lakselv,NO,2022-02-03 09:01:05,70.0513,24.9718,10.22,92,100,0.0
412,Fruitvale,US,2022-02-03 09:01:06,39.0817,-108.4968,18.34,53,0,1.99
413,Mokhsogollokh,RU,2022-02-03 09:01:07,61.4681,128.9203,-18.67,98,100,3.83
414,Lima,PE,2022-02-03 08:59:48,-12.0432,-77.0282,67.89,86,40,10.36
415,Erzin,TR,2022-02-03 09:01:08,36.9559,36.2,57.72,55,69,10.33
416,Carlyle,US,2022-02-03 09:01:09,38.6103,-89.3726,20.55,90,100,16.69
417,Muleba,TZ,2022-02-03 09:01:10,-1.8397,31.6544,73.33,68,96,2.53
418,Belmonte,BR,2022-02-03 09:01:11,-15.8631,-38.8828,73.9,83,100,1.7
419,Dodola,ET,2022-02-03 09:01:12,6.9833,39.1833,69.66,31,100,10.56
420,Labuhan,ID,2022-02-03 09:01:12,-6.8844,112.2051,84.54,73,79,9.1
421,Port Lincoln,AU,2022-02-03 09:02:13,-34.7333,135.8667,64.81,68,1,19.89
422,Vung Tau,VN,2022-02-03 09:00:21,10.346,107.0843,81.14,75,5,20.67
423,Doka,SD,2022-02-03 09:02:15,13.5167,35.7667,91.44,17,97,10.33
424,Pochutla,MX,2022-02-03 09:02:15,15.7432,-96.4661,67.82,71,0,4.29
425,Mochudi,BW,2022-02-03 09:02:16,-24.4167,26.15,91.15,35,4,8.14
426,Torbay,CA,2022-02-03 09:02:17,47.6666,-52.7314,30.27,84,8,5.99
427,Hailey,US,2022-02-03 09:02:18,43.5196,-114.3153,4.6,84,94,4.9
428,Cayenne,GF,2022-02-03 09:00:10,4.9333,-52.3333,74.08,92,75,2.3
429,Lazaro Cardenas,MX,2022-02-03 09:02:19,17.9583,-102.2,68.79,85,8,4.99
430,Verkh-Usugli,RU,2022-02-03 09:02:20,52.7,115.1667,-5.55,90,6,4.09
431,Gushikawa,JP,2022-02-03 09:02:21,26.3544,127.8686,63.63,94,75,11.5
432,Novotroitsk,RU,2022-02-03 09:02:22,51.203,58.3266,28.71,83,100,6.8
433,Vanimo,PG,2022-02-03 09:02:23,-2.6741,141.3028,78.85,83,85,3.13
434,Lesnoy,RU,2022-02-03 09:02:23,57.6198,63.0784,27.88,85,100,10.69
435,Moroni,KM,2022-02-03 09:02:24,-11.7022,43.2551,84.2,73,98,10.69
436,Makakilo City,US,2022-02-03 09:02:25,21.3469,-158.0858,72.28,71,26,7.63
437,Pokaran,IN,2022-02-03 09:02:26,26.9167,71.9167,72.25,25,0,17.81
438,Necochea,AR,2022-02-03 09:02:27,-38.5473,-58.7368,65.03,87,100,8.19
439,Aripuana,BR,2022-02-03 09:02:28,-9.1667,-60.6333,70.84,99,100,1.05
440,Biltine,TD,2022-02-03 09:02:29,14.5333,20.9167,75.25,8,0,12.8
441,Nishihara,JP,2022-02-03 09:02:30,26.1842,127.7558,63.68,88,75,11.5
442,Sur,OM,2022-02-03 09:02:30,22.5667,59.5289,75.78,40,0,20.04
443,Lisakovsk,KZ,2022-02-03 09:02:31,52.5369,62.4936,20.39,87,62,12.93
444,Almaznyy,RU,2022-02-03 09:02:32,48.0448,40.045,44.74,90,100,15.82
445,Peleduy,RU,2022-02-03 09:02:33,59.6289,112.7406,4.05,95,100,7.49
446,Tiznit,MA,2022-02-03 09:00:32,29.5833,-9.5,66.34,24,9,7.31
447,Emerald,AU,2022-02-03 09:02:34,-23.5333,148.1667,75.34,83,100,12.24
448,Acari,PE,2022-02-03 09:02:35,-15.4311,-74.6158,70.79,85,28,2.89
449,Jaguaquara,BR,2022-02-03 09:02:36,-13.5306,-39.9708,68.59,83,100,3.18
450,Buala,SB,2022-02-03 09:02:37,-8.145,159.5921,79.83,83,100,10.02
451,Berkak,NO,2022-02-03 09:02:38,62.825,10.0118,17.62,84,100,10.98
452,San Marcos De Colon,HN,2022-02-03 09:02:38,13.4333,-86.8,58.6,84,0,4.27
453,Novobirilyussy,RU,2022-02-03 09:02:39,56.9514,90.6661,17.08,92,100,5.32
454,Binghamton,US,2022-02-03 09:00:20,42.0987,-75.918,41.32,85,100,8.01
455,Humaita,BR,2022-02-03 09:02:40,-7.5061,-63.0208,72.72,99,100,0.47
456,Dingle,PH,2022-02-03 09:02:41,10.9995,122.6711,79.86,80,92,10.87
457,Weifang,CN,2022-02-03 09:00:13,36.71,119.1019,39.54,25,71,5.48
458,Skegness,GB,2022-02-03 09:02:42,53.1436,0.3363,47.17,88,95,12.88
459,Tacoronte,ES,2022-02-03 09:02:43,28.4769,-16.4102,66.13,61,40,14.0
460,Rio Brilhante,BR,2022-02-03 09:02:44,-21.8019,-54.5464,70.83,97,92,4.29
461,Tiassale,CI,2022-02-03 09:02:45,5.8983,-4.8283,82.24,53,10,2.93
462,Dalmatovo,RU,2022-02-03 09:02:45,56.26,62.9362,25.81,91,100,13.89
463,Kushima,JP,2022-02-03 09:02:46,31.4583,131.2333,45.12,90,100,2.37
464,Point Pleasant,US,2022-02-03 08:59:12,40.0832,-74.0682,41.11,90,100,0.0
465,Wasilla,US,2022-02-03 08:57:59,61.5814,-149.4394,26.73,57,100,10.0
466,Okhotsk,RU,2022-02-03 09:02:48,59.3833,143.3,12.99,77,100,13.2
467,Nioki,CD,2022-02-03 09:03:48,-2.7167,17.6833,85.57,53,89,4.0
468,Port Macquarie,AU,2022-02-03 09:02:22,-31.4333,152.9167,67.89,75,67,16.82
469,Diphu,IN,2022-02-03 09:03:49,25.8333,93.4333,68.79,49,85,1.05
470,Inhambane,MZ,2022-02-03 09:03:50,-23.865,35.3833,90.05,52,0,6.91
471,Pundaguitan,PH,2022-02-03 09:03:51,6.3711,126.1689,80.92,72,100,13.78
472,Sikasso,ML,2022-02-03 09:03:52,10.9167,-7.0,75.36,12,7,5.61
473,Nhulunbuy,AU,2022-02-03 09:03:53,-12.2333,136.7667,84.81,74,40,14.97
474,Allapalli,IN,2022-02-03 09:03:54,19.4167,80.0667,91.29,27,1,9.86
475,Bom Jesus Da Lapa,BR,2022-02-03 09:03:54,-13.255,-43.4181,70.68,84,75,2.17
476,Ballina,AU,2022-02-03 09:03:55,-28.8667,153.5667,68.77,99,100,20.36
477,Saint-Georges,GD,2022-02-03 09:03:56,12.0564,-61.7485,78.48,78,40,13.8
478,Babushkin,RU,2022-02-03 09:03:57,51.7122,105.8647,9.1,93,74,1.59
479,Tazovskiy,RU,2022-02-03 09:03:58,67.4667,78.7,-11.06,97,47,12.75
480,Kidal,ML,2022-02-03 09:03:59,18.4411,1.4078,66.94,12,8,23.64
481,Barra Da Estiva,BR,2022-02-03 09:04:00,-13.6261,-41.3269,62.96,89,83,2.46
482,Thanh Hoa,VN,2022-02-03 09:04:01,19.8,105.7667,61.74,56,88,4.88
483,Najran,SA,2022-02-03 09:04:02,17.4924,44.1277,73.96,23,100,7.36
484,Ilebo,CD,2022-02-03 09:02:26,-4.3167,20.5833,70.59,98,100,1.68
485,Ajdabiya,LY,2022-02-03 09:04:03,30.7554,20.2263,58.44,52,4,25.46
486,Jawhar,SO,2022-02-03 09:04:04,2.7809,45.5005,93.45,30,64,15.43
487,Dawlatabad,AF,2022-02-03 09:04:05,36.4141,64.9053,54.88,39,0,14.16
488,Prescott,US,2022-02-03 09:00:15,34.54,-112.4685,27.9,39,3,1.99
489,Daru,PG,2022-02-03 09:04:06,-9.0763,143.2092,80.98,78,78,3.98
490,Rongcheng,CN,2022-02-03 09:04:07,30.634,117.8517,36.39,99,100,3.67
491,Asyut,EG,2022-02-03 09:02:45,27.181,31.1837,64.29,23,0,17.78
492,Olovyannaya,RU,2022-02-03 09:04:08,50.95,115.5667,-12.3,95,6,3.22
493,Shaowu,CN,2022-02-03 09:04:09,27.3409,117.4831,41.07,92,100,2.98
494,Susanville,US,2022-02-03 09:04:10,40.4163,-120.653,21.81,77,0,1.01
495,Ankazoabo,MG,2022-02-03 09:04:11,-22.2833,44.5167,98.31,23,0,3.24
496,Baykalsk,RU,2022-02-03 09:04:12,51.5058,104.1469,12.43,92,29,2.15
497,Ibra,OM,2022-02-03 09:04:13,22.6906,58.5334,79.52,16,0,5.23
498,Grindavik,IS,2022-02-03 09:04:14,63.8424,-22.4338,23.47,80,20,10.36
499,Sattahip,TH,2022-02-03 09:04:15,12.6664,100.9007,89.29,70,20,8.05
500,Los Llanos De Aridane,ES,2022-02-03 09:04:16,28.6585,-17.9182,69.55,71,0,1.99
501,Raudeberg,NO,2022-02-03 09:04:16,61.9875,5.1352,36.86,89,100,3.0
502,Coos Bay,US,2022-02-03 09:04:17,43.3665,-124.2179,44.92,100,40,5.75
503,Gauribidanur,IN,2022-02-03 09:04:18,13.6111,77.5167,86.92,29,2,6.8
504,Cabo San Lucas,MX,2022-02-03 09:00:01,22.8909,-109.9124,69.51,69,100,6.98
505,Nantucket,US,2022-02-03 09:04:19,41.2835,-70.0995,42.15,94,100,5.75
506,Omboue,GA,2022-02-03 09:03:28,-1.5746,9.2618,78.76,83,100,4.29
507,Warragul,AU,2022-02-03 09:04:20,-38.1667,145.9333,62.73,62,50,5.01
508,Gull Lake,CA,2022-02-03 09:04:21,50.1001,-108.4847,-4.68,88,69,15.59
509,Pisco,PE,2022-02-03 09:04:22,-13.7,-76.2167,68.05,77,0,3.44
510,Darnah,LY,2022-02-03 09:04:23,32.767,22.6367,55.13,60,76,37.02
511,Kattivakkam,IN,2022-02-03 09:02:35,13.2167,80.3167,87.89,66,5,11.45
512,Vestmanna,FO,2022-02-03 09:05:24,62.1564,-7.1664,45.52,87,100,13.8
513,Kavieng,PG,2022-02-03 09:05:25,-2.5744,150.7967,78.87,83,100,9.24
514,Stonewall,CA,2022-02-03 09:05:26,50.1344,-97.3268,-28.28,98,8,5.66
515,Marsa Matruh,EG,2022-02-03 09:05:27,31.3525,27.2453,55.44,59,58,25.55
516,Westport,US,2022-02-03 09:05:28,41.1415,-73.3579,41.77,96,100,1.01
517,San Andres,CO,2022-02-03 09:05:29,12.5847,-81.7006,78.82,83,40,9.22
518,Sola,VU,2022-02-03 09:01:33,-13.8833,167.55,82.09,77,100,19.64
519,Saint-Junien,FR,2022-02-03 09:05:30,45.8833,0.9,36.18,75,100,1.25
520,Aksarka,RU,2022-02-03 09:05:31,66.5606,67.7975,-10.8,98,89,6.17
521,Poum,NC,2022-02-03 09:05:31,-20.2333,164.0167,82.8,73,89,6.11
522,Touros,BR,2022-02-03 09:05:32,-5.1989,-35.4608,76.1,77,99,11.14
523,Matagami,CA,2022-02-03 09:05:33,49.7502,-77.6328,-19.84,100,100,2.24
524,La Rioja,ES,2022-02-03 09:05:34,42.25,-2.5,26.38,29,66,3.69
525,La Ligua,CL,2022-02-03 09:05:35,-32.4524,-71.2311,55.18,86,0,1.52
526,Vila,PT,2022-02-03 09:05:35,42.0304,-8.1588,42.33,72,100,3.47
527,Owando,CG,2022-02-03 09:05:36,-0.4819,15.8999,84.34,53,100,4.9
528,Shakawe,BW,2022-02-03 09:05:37,-18.3667,21.85,81.19,63,56,4.88
529,Yuyao,CN,2022-02-03 09:05:38,30.05,121.1494,44.8,94,100,5.97
530,Todos Santos,MX,2022-02-03 09:05:39,23.45,-110.2167,66.11,75,100,8.93
531,Polunochnoye,RU,2022-02-03 09:05:40,60.8697,60.4153,21.18,91,93,5.12
532,Matara,LK,2022-02-03 09:05:41,5.9485,80.5353,85.06,57,5,8.84
533,Christchurch,NZ,2022-02-03 09:05:42,-43.5333,172.6333,61.92,85,100,5.99
534,Pimenta Bueno,BR,2022-02-03 09:05:43,-11.6725,-61.1936,71.83,98,100,2.24
535,Mgandu,TZ,2022-02-03 09:05:44,-5.95,34.1333,73.47,66,98,5.14
536,Santa Vitoria Do Palmar,BR,2022-02-03 09:05:45,-33.5189,-53.3681,69.21,94,26,6.62
537,Bolivar,US,2022-02-03 09:03:03,37.6145,-93.4105,15.08,91,100,17.58
538,Mujiayingzi,CN,2022-02-03 09:05:46,42.1167,118.7833,11.88,54,6,11.32
539,Aktau,KZ,2022-02-03 09:05:47,43.65,51.2,59.58,41,14,25.55
540,La Baule-Escoublac,FR,2022-02-03 09:05:48,47.2922,-2.364,45.91,98,100,4.61
541,Pangoa,PE,2022-02-03 09:05:49,-12.1167,-73.0,66.18,99,100,2.44
542,Iquique,CL,2022-02-03 09:04:01,-20.2208,-70.1431,62.64,80,10,4.07
543,Rey Bouba,CM,2022-02-03 09:05:50,8.6724,14.1786,82.08,11,1,5.88
544,Yatou,CN,2022-02-03 09:05:51,37.15,122.3833,31.42,50,9,3.47
545,Esil,KZ,2022-02-03 09:05:52,51.9556,66.4042,20.12,88,84,8.46
546,Along,IN,2022-02-03 09:05:53,28.1667,94.7667,65.41,51,88,3.42
547,Hillsborough,US,2022-02-03 09:05:53,37.5741,-122.3794,54.41,63,0,6.91
548,Atambua,ID,2022-02-03 09:05:54,-9.1061,124.8925,76.89,84,90,6.69
549,Senneterre,CA,2022-02-03 09:05:55,48.3835,-77.2328,0.03,92,100,6.8
550,Monteria,CO,2022-02-03 09:05:56,8.748,-75.8814,74.71,90,52,3.31
551,Spring Valley,US,2022-02-03 09:05:22,36.108,-115.245,36.79,25,0,9.22
552,Blois,FR,2022-02-03 09:05:57,47.5833,1.3333,42.39,91,100,4.76
553,Camden,US,2022-02-03 09:05:36,39.7835,-74.9663,40.57,94,100,4.23
554,Namibe,AO,2022-02-03 09:06:58,-15.1961,12.1522,77.58,54,8,7.43
555,Talnakh,RU,2022-02-03 09:06:59,69.4865,88.3972,-10.25,99,99,7.02
556,Pangnirtung,CA,2022-02-03 09:07:00,66.1451,-65.7125,5.27,95,100,3.49
557,Saldanha,ZA,2022-02-03 09:07:01,-33.0117,17.9442,66.04,86,65,11.63
558,Victor Harbor,AU,2022-02-03 09:07:01,-35.5667,138.6167,69.8,71,6,3.0
559,State College,US,2022-02-03 09:03:32,40.7934,-77.86,39.22,93,100,1.01
560,Yabelo,ET,2022-02-03 09:07:03,4.8833,38.0833,76.96,23,81,18.34
561,Wanning,CN,2022-02-03 09:07:03,18.8003,110.3967,67.26,80,64,14.16
562,Fukue,JP,2022-02-03 09:07:04,32.6881,128.8419,45.19,57,100,16.55
563,Balsta,SE,2022-02-03 09:07:05,59.5671,17.5278,27.23,92,80,1.21
564,Lohardaga,IN,2022-02-03 09:07:06,23.4333,84.6833,75.06,27,17,8.68
565,Istok,XK,2022-02-03 09:07:07,42.7808,20.4875,38.32,66,13,8.88
566,Svetlograd,RU,2022-02-03 09:07:08,45.3353,42.8547,44.58,67,96,5.64
567,Haverfordwest,GB,2022-02-03 09:07:08,51.8017,-4.9691,48.06,94,75,5.01
568,Ostrovnoy,RU,2022-02-03 09:07:09,68.0531,39.5131,19.94,88,100,13.65
569,Coihaique,CL,2022-02-03 09:03:21,-45.5752,-72.0662,54.21,94,20,4.61
